itemId,title,genres,imdb_id,imdb_rating,imdb_votes,metascore,runtime,MPAA_rating,imdb_genres,director,actors,year
767,"Grass Harp, The",Drama,tt0113211,7.0,2878,0,107,PG,"Drama, Comedy",Charles Matthau,"Piper Laurie, Sissy Spacek, Walter Matthau, Edward Furlong",1995
768,Someone Else's America,Drama,tt0114494,7.1,581,0,96,R,"Comedy, Drama",Goran Paskaljevic,"Tom Conti, Predrag 'Miki' Manojlovic, Maria Casares, Zorka Manojlovic",1995
769,Marlene Dietrich: Shadow and Light,Documentary,tt0116992,7.1,62,0,52,,Documentary,Chris Hunt,"Marlene Dietrich, Maria Riva, David Riva, Steven Bach",1996
770,Costa Brava,Drama,tt0038426,0.0,0,0,77,,nan,Julio de Fleischner,"Arturo Camara, Silvia Morgan, Juan Muniz, Alfonso Munoz",1946
771,"Vie est belle, La (Life is Rosey)","Comedy, Drama",tt0094265,6.2,139,0,80,Not Rated,"Comedy, Drama, Musical","Benoit Lamy, Mweze Ngangura","Papa Wemba, Bibi Krubwa, Landu Nzunzimbu Matshia, Kanko Kasongo",1987
772,Quartier Mozart,Comedy,tt0105201,6.8,68,0,80,,Comedy,JeanPierre Bekolo,"Pauline Andela, Jimmy Biyona, Essindi Mindja, Sandrine Ola'a",1992
773,Touki Bouki (Journey of the Hyena),Drama,tt0070820,7.2,1858,0,85,Not Rated,Drama,Djibril Diop Mambety,"Magaye Niang, Mareme Niang, Aminata Fall, Ousseynou Diop",1973
774,Wend Kuuni (God's Gift),Drama,tt0084898,7.2,133,0,75,,Drama,Gaston Kabore,"Serge Yanogo, Rosine Yanogo, Joseph Nikiema, Colette Kabore",1982
775,Spirits of the Dead (Tre Passi nel Delirio),Horror,tt0063715,6.6,4879,0,121,R,"Drama, Horror, Mystery","Federico Fellini, Louis Malle, Roger Vadim","Brigitte Bardot, Alain Delon, Jane Fonda, Terence Stamp",1968
776,Babyfever,"Comedy, Drama",tt0109191,5.4,104,0,109,R,"Comedy, Drama","Victoria Foyt, Henry Jaglom","Victoria Foyt, Matt Salinger, Frances Fisher, Eric Roberts",1994
777,Pharaoh's Army,War,tt0114122,6.9,500,0,90,PG-13,Western,Robby Henson,"Chris Cooper, Patricia Clarkson, Kris Kristofferson, Robert Joy",1995
778,Trainspotting,Drama,tt0117951,8.2,580284,83,93,R,Drama,Danny Boyle,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd",1996
779,'Til There Was You,"Drama, Romance",tt0118523,4.8,2514,0,113,PG-13,"Romance, Comedy",Scott Winant,"John Plumpis, Janel Moloney, Yvonne Zima, Christine Ebersole",1997
780,Independence Day (ID4),"Action, Sci-Fi, War",tt0116629,7.0,489195,59,145,PG-13,"Action, Adventure, Sci-Fi",Roland Emmerich,"Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell",1996
781,Stealing Beauty,Drama,tt0117737,6.6,23418,60,118,R,"Drama, Mystery, Romance",Bernardo Bertolucci,"Carlo Cecchi, Sinead Cusack, Joseph Fiennes, Jason Flemyng",1996
782,"Fan, The",Thriller,tt0116277,5.8,42877,32,116,R,"Action, Drama, Sport, Thriller",Tony Scott,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo",1996
783,"Hunchback of Notre Dame, The","Animation, Children's, Musical",tt0116583,6.9,124843,74,91,G,"Animation, Drama, Family, Musical, Romance","Gary Trousdale, Kirk Wise","Jason Alexander, Mary Kay Bergman, Corey Burton, Jim Cummings",1996
784,"Cable Guy, The",Comedy,tt0115798,6.1,139300,56,96,PG-13,"Comedy, Drama, Thriller",Ben Stiller,"Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black",1996
785,Kingpin,Comedy,tt0116778,6.9,70530,43,114,PG-13,"Comedy, Sport","Bobby Farrelly, Peter Farrelly","Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray",1996
786,Eraser,"Action, Thriller",tt0116213,6.1,95698,56,115,R,"Action, Drama, Mystery, Thriller",Chuck Russell,"Arnold Schwarzenegger, James Caan, Vanessa Williams, James Coburn",1996
787,"Gate of Heavenly Peace, The",Documentary,tt0113147,8.8,212,0,180,,Documentary,"Richard Gordon, Carma Hinton","Deborah Amos, Carma Hinton, Edward Stanley",1995
788,"Nutty Professor, The","Comedy, Fantasy, Romance, Sci-Fi",tt0117218,5.6,99276,62,95,PG-13,"Comedy, Romance, Sci-Fi",Tom Shadyac,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller",1996
789,"I, Worst of All (Yo, la peor de todas)",Drama,tt0100990,7.2,487,0,105,R,Drama,Maria Luisa Bemberg,"Assumpta Serna, Dominique Sanda, Hector Alterio, Lautaro Murua",1990
790,An Unforgettable Summer,Drama,tt0111546,7.5,761,0,82,,"Drama, Romance, War",Lucian Pintilie,"Kristin Scott Thomas, Claudiu Bleont, Olga Tudorache, George Constantin",1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,tt0113610,8.5,28,0,85,,"Documentary, Music",Yale Strom,Leopold Kozlowski,1995
792,"Hungarian Fairy Tale, A",Fantasy,tt0093199,6.6,102,0,97,NOT RATED,Fantasy,Gyula Gazdag,"David Vermes, Pal Hetenyi, Frantisek Husak, Maria Varga",1987
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Drama,tt0106810,7.1,112,0,90,UNRATED,"Biography, Drama",Gerard Mordillat,"Sami Frey, Marc Barbe, Julie Jezequel, Valerie Jeannet",1993
794,Midnight Dancers (Sibak),"Comedy, Drama",tt0111180,5.6,238,0,100,NOT RATED,"Crime, Drama",Mel Chionglo,"Alex Del Rosario, Gandong Cervantes, Lawrence David, Luis Cortes",1994
795,Somebody to Love,Drama,tt0111237,5.2,627,0,102,R,"Comedy, Drama",Alexandre Rockwell,"Rosie Perez, Harvey Keitel, Anthony Quinn, Michael DeLorenzo",1994
796,"Very Natural Thing, A",Drama,tt0072362,6.6,613,0,80,R,"Drama, Romance",Christopher Larkin,"Robert McLane, Curt Gareth, Bo White, Anthony McKay",1974
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",Comedy,tt0103207,6.5,218,0,95,UNRATED,Comedy,Laurent Heynemann,"Jeanne Moreau, Michel Serrault, Luc Thuillier, Geraldine Danon",1991
798,Daylight,"Action, Adventure, Thriller",tt0116040,5.9,60366,0,114,PG-13,"Action, Adventure, Drama, Thriller",Rob Cohen,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya",1996
799,"Frighteners, The","Comedy, Horror",tt0116365,7.1,75594,52,110,R,"Comedy, Fantasy, Horror",Peter Jackson,"Michael J Fox, Trini Alvarado, Peter Dobson, John Astin",1996
800,Lone Star,"Drama, Mystery",tt0116905,7.5,25508,78,135,R,"Drama, Mystery",John Sayles,"Stephen Mendillo, Stephen J Lang, Chris Cooper, Elizabeth Pena",1996
801,Harriet the Spy,"Children's, Comedy",tt0116493,6.0,8939,0,100,PG,"Comedy, Drama, Family",Bronwen Hughes,"Michelle Trachtenberg, Gregory Smith, Vanessa Chester, Rosie O'Donnell",1996
802,Phenomenon,"Drama, Romance",tt0117333,6.4,70102,41,123,PG,"Drama, Fantasy, Romance, Sci-Fi",Jon Turteltaub,"John Travolta, Kyra Sedgwick, Forest Whitaker, Robert Duvall",1996
803,Walking and Talking,Romance,tt0118113,6.8,2747,67,86,R,"Comedy, Drama, Romance",Nicole Holofcener,"Amy Braverman, Miranda Rhyne, Catherine Keener, Anne Heche",1996
804,She's the One,"Comedy, Romance",tt0117628,6.0,15319,0,96,R,"Comedy, Drama, Romance",Edward Burns,"John Mahoney, Edward Burns, Michael McGlone, Maxine Bahns",1996
805,"Time to Kill, A",Drama,tt0117913,7.4,117239,54,149,R,"Crime, Drama, Thriller",Joel Schumacher,"Matthew McConaughey, Sandra Bullock, Samuel L Jackson, Kevin Spacey",1996
806,American Buffalo,Drama,tt0115530,5.7,3188,0,88,R,Drama,Michael Corrente,"Dustin Hoffman, Dennis Franz, Sean Nelson",1996
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)","Comedy, Romance",tt0114266,7.5,1344,0,98,,"Comedy, Romance",Eric Rohmer,"Clara Bellar, Antoine Basler, Mathias Megard, Judith Chancel",1995
808,Alaska,"Adventure, Children's",tt0115493,5.7,4770,0,109,PG,"Adventure, Family",Fraser C Heston,"Thora Birch, Vincent Kartheiser, Dirk Benedict, Charlton Heston",1996
809,Fled,"Action, Adventure",tt0116320,5.3,7788,0,98,R,"Action, Adventure, Crime, Drama, Romance",Kevin Hooks,"Laurence Fishburne, Stephen Baldwin, Will Patton, Robert John Burke",1996
810,Kazaam,"Children's, Comedy, Fantasy",tt0116756,2.9,21220,24,93,PG,"Comedy, Family, Fantasy, Musical",Paul Michael Glaser,"Shaquille O'Neal, Francis Capra, Ally Walker, James Acheson",1996
811,"Bewegte Mann, Der",Comedy,tt0109255,6.6,5346,0,93,R,Comedy,Sonke Wortmann,"Til Schweiger, Joachim Krol, Katja Riemann, Rufus Beck",1994
812,Magic Hunter,Drama,tt0109356,6.7,165,0,106,,"Drama, Fantasy",Ildiko Enyedi,"Gary Kemp, Sadie Frost, Aleksandr Kaydanovskiy, Peter Vallai",1994
813,Larger Than Life,Comedy,tt0116823,5.6,6133,43,93,PG,"Comedy, Family",Howard Franklin,"Jerry Adler, Bill Murray, Richard Alan Baker, Richie Allan",1996
814,"Boy Called Hate, A",Drama,tt0112568,5.0,246,0,97,R,"Crime, Drama, Romance",Mitch Marcus,"Scott Caan, Lee Nashold, Kevin Michael Richardson, James Caan",1995
815,Power 98,"Action, Mystery, Thriller",tt0114170,4.6,234,0,89,R,"Action, Mystery, Thriller",Jaime Hellman,"Eric Roberts, Lisa Thornhill, Jason Gedrick, Jack Betts",1995
816,Two Deaths,Drama,tt0117999,6.6,391,0,99,R,"Drama, War",Nicolas Roeg,"Sonia Braga, Patrick Malahide, Ion Caramitru, Sevilla Delofski",1995
818,"Very Brady Sequel, A",Comedy,tt0118073,5.6,9130,56,90,PG-13,Comedy,Arlene Sanford,"Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor",1996
819,Stefano Quantestorie,"Comedy, Drama",tt0108220,6.8,117,0,92,,"Comedy, Drama",Maurizio Nichetti,"Maurizio Nichetti, Elena Sofia Ricci, Amanda Sandrelli, Caterina Sylos Labini",1993
820,"Death in the Garden (Mort en ce jardin, La)",Drama,tt0049521,6.9,1511,0,104,Not Rated,"Adventure, Drama",Luis Bunuel,"Simone Signoret, Charles Vanel, Georges Marchal, Michel Piccoli",1956
821,"Crude Oasis, The",Romance,tt0112746,5.3,83,0,81,R,"Drama, Romance, Thriller",Alex Graves,"Jennifer Taylor, Aaron Shields, Robert Peterson, Michael Sibay",1995
822,Hedd Wyn,Drama,tt0104403,7.1,321,0,123,UNRATED,"Drama, Romance, War",Paul Turner,"Huw Garmon, Catrin Fychan, Ceri Cunnington, Llio Silyn",1992
823,"Collectionneuse, La",Drama,tt0061495,7.6,5108,0,89,Not Rated,"Comedy, Drama, Romance",Eric Rohmer,"Patrick Bauchau, Haydee Politoff, Daniel Pommereulle, Alain Jouffroy",1967
824,Kaspar Hauser,Drama,tt0110246,7.0,410,0,139,,"Drama, History, Mystery",Peter Sehr,"Andre Eisermann, Udo Samel, Jeremy Clyde, Katharina Thalbach",1993
825,Echte Kerle,"Comedy, Romance",tt0116164,6.9,1339,0,102,NOT RATED,"Comedy, Crime, Romance",Rolf Silber,"Christoph M Ohrt, Carin C Tietze, Tim Bergmann, Oliver Stokowski",1996
826,Diebinnen,Drama,tt0112865,5.7,16,0,93,,nan,Peter Weck,"Christiane Horbiger, Jennifer Nitsch, Lena Stolze, Peter Ehrlich",1995
827,"Convent, The (Convento, O)",Drama,tt0112716,5.9,832,0,90,PG,"Drama, Mystery",Manoel de Oliveira,"Catherine Deneuve, John Malkovich, Luis Miguel Cintra, Leonor Silveira",1995
828,"Adventures of Pinocchio, The","Adventure, Children's",tt0115472,5.3,4706,0,96,G,"Adventure, Drama, Family, Fantasy, Musical",Steve Barron,"Martin Landau, Jonathan Taylor Thomas, Genevieve Bujold, Udo Kier",1996
829,Joe's Apartment,"Comedy, Musical",tt0116707,5.4,11574,0,80,PG-13,"Comedy, Fantasy, Musical, Sci-Fi",John Payson,"Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin",1996
830,"First Wives Club, The",Comedy,tt0116313,6.3,37776,58,103,PG,Comedy,Hugh Wilson,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith",1996
831,Stonewall,Drama,tt0114550,6.6,1423,0,99,R,"Comedy, Drama, Romance",Nigel Finch,"Guillermo Diaz, Frederick Weller, Brendan Corbalis, Duane Boutte",1995
832,Ransom,"Drama, Thriller",tt0117438,6.6,109913,60,121,R,"Action, Crime, Thriller",Ron Howard,"Mel Gibson, Rene Russo, Brawley Nolte, Gary Sinise",1996
833,High School High,Comedy,tt0116531,5.5,11868,33,86,PG-13,"Comedy, Crime, Romance",Hart Bochner,"Jon Lovitz, Tia Carrere, Louise Fletcher, Mekhi Phifer",1996
834,Phat Beach,Comedy,tt0117332,3.9,773,0,89,R,Comedy,Doug Ellin,"Jermaine 'Huggy' Hopkins, Claudia Kaleem, Candice Merideth, Alma Collins",1996
835,Foxfire,Drama,tt0116353,6.2,7771,0,102,R,Drama,Annette HaywoodCarter,"Hedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu",1996
836,Chain Reaction,"Action, Adventure, Thriller",tt0115857,5.6,44654,0,107,PG-13,"Action, Drama, Sci-Fi, Thriller",Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward",1996
837,Matilda,"Children's, Comedy",tt0117008,6.9,108192,72,102,PG,"Comedy, Family, Fantasy",Danny DeVito,"Mara Wilson, Danny DeVito, Rhea Perlman, Embeth Davidtz",1996
838,Emma,"Comedy, Drama, Romance",tt0116191,6.7,32288,66,120,PG,"Comedy, Drama, Romance",Douglas McGrath,"Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming",1996
839,"Crow: City of Angels, The","Action, Thriller",tt0115986,4.6,17658,0,84,R,"Action, Crime, Fantasy, Thriller",Tim Pope,"Vincent Perez, Mia Kirshner, Richard Brooks, Iggy Pop",1996
840,House Arrest,Comedy,tt0116571,5.8,7112,0,108,PG,"Comedy, Family",Harry Winer,"Kyle Howard, Herbert Russell, Jamie Lee Curtis, Kevin Pollak",1996
841,Eyes Without a Face,Horror,tt0053459,7.8,21833,90,90,Not Rated,"Drama, Horror",Georges Franju,"Pierre Brasseur, Alida Valli, Juliette Mayniel, Alexandre Rignault",1959
842,Tales from the Crypt Presents: Bordello of Blood,Horror,tt0117826,5.3,12110,0,87,R,"Comedy, Fantasy, Horror",Gilbert Adler,"John Kassir, Dennis Miller, Erika Eleniak, Angie Everhart",1996
843,Lotto Land,Drama,tt0113695,6.9,38,0,87,UNRATED,Drama,John Rubino,"Lawrence Gilliard Jr, Wendell Holmes, Barbara Gonzalez, Suzanne Costollos",1995
844,"Story of Xinghua, The",Drama,tt0108227,6.5,49,0,90,,"Drama, Romance",Li Yin,"Wenli Jiang, Xingli Niu, Shaojun Tian, Guoli Zhang",1993
845,"Day the Sun Turned Cold, The (Tianguo niezi)",Drama,tt0111424,7.1,198,0,99,,"Crime, Drama, Mystery",Ho Yim,"Gaowa Siqin, TsungHua To, Jingwu Ma, Zi Wei",1994
846,Flirt,Drama,tt0113080,6.3,1759,46,85,R,"Drama, Romance",Hal Hartley,"Paul Austin, Robert John Burke, Martin Donovan, Erica Gimpel",1995
847,"Big Squeeze, The","Comedy, Drama",tt0115680,5.2,248,0,98,R,Drama,Marcus DeLeon,"Lara Flynn Boyle, Danny Nucci, Peter Dobson, Luca Bercovici",1996
848,"Spitfire Grill, The",Drama,tt0117718,6.9,4978,0,117,PG-13,Drama,Lee David Zlotoff,"Alison Elliott, Ellen Burstyn, Marcia Gay Harden, Will Patton",1996
849,Escape from L.A.,"Action, Adventure, Sci-Fi, Thriller",tt0116225,5.7,62688,54,101,R,"Action, Adventure, Sci-Fi, Thriller",John Carpenter,"Kurt Russell, Steve Buscemi, Peter Fonda, Cliff Robertson",1996
850,Cyclo,"Crime, Drama",tt0112767,7.3,4299,0,123,,"Crime, Drama",Anh Hung Tran,"Le Van Loc, Tony ChiuWai Leung, Nu YenKhe Tran, Nhu Quynh Nguyen",1995
851,Basquiat,Drama,tt0115632,6.9,17900,65,107,R,"Biography, Drama",Julian Schnabel,"Jeffrey Wright, Michael Wincott, Benicio Del Toro, Claire Forlani",1996
852,Tin Cup,"Comedy, Romance",tt0117918,6.3,42368,60,135,R,"Comedy, Drama, Romance, Sport",Ron Shelton,"Kevin Costner, Rene Russo, Don Johnson, Cheech Marin",1996
853,Dingo,Drama,tt4599028,6.6,5,0,52,,"Documentary, Biography",Don Featherstone,Ernie Dingo,1992
854,"Ballad of Narayama, The (Narayama Bushiko)",Drama,tt0051980,8.0,1981,0,98,NOT RATED,Drama,Keisuke Kinoshita,"Kinuyo Tanaka, Teiji Takahashi, Yuko Mochizuki, Danko Ichikawa",1958
855,Every Other Weekend,Drama,tt0100840,6.1,141,0,104,,Drama,Nicole Garcia,"Nathalie Baye, Joachim Serreau, Felicie Pasotti, Predrag Manojlovic",1990
856,Mille bolle blu,Comedy,tt0107575,6.8,138,0,87,,"Comedy, Romance",Leone Pompucci,"Carla Benedetti, Matteo Fadda, Giacomo Fadda, Stefano Masciarelli",1993
857,Crows and Sparrows,Drama,tt0042054,7.3,189,0,113,,Drama,Junli Zheng,"Dan Zhao, Yinyan Wu, Daolin Sun, Yunzhu Shangguan",1949
858,"Godfather, The","Action, Crime, Drama",tt0068646,9.2,1408749,100,175,R,"Crime, Drama",Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Richard S Castellano",1972
859,"Hippie Revolution, The",Documentary,tt0116536,6.8,8,0,88,,nan,Jack O'Connell,"Herb Caen, Today Malone",1996
860,"Maybe, Maybe Not (Bewegte Mann, Der)",Comedy,tt0109255,6.6,5346,0,93,R,Comedy,Sonke Wortmann,"Til Schweiger, Joachim Krol, Katja Riemann, Rufus Beck",1994
861,Supercop,"Action, Thriller",tt0104558,6.9,17404,0,91,R,"Action, Comedy, Crime, Thriller",Stanley Tong,"Jackie Chan, Michelle Yeoh, Maggie Cheung, Kenneth Tsang",1992
862,Manny & Lo,Drama,tt0116985,6.7,1563,0,88,R,"Comedy, Drama",Lisa Krueger,"Mary Kay Place, Scarlett Johansson, Aleksa Palladino, Dean Silvers",1996
863,Celestial Clockwork,Comedy,tt0109485,7.9,71,0,80,PG,Documentary,Tristan Bauer,"Alfredo Alcon, Hugo Carrizo, Julio Cortazar, Aguston Goldschmidt",1994
864,"Wife, The","Comedy, Drama",tt0114936,6.3,269,0,101,R,"Comedy, Drama",Tom Noonan,"Julie Hagerty, Tom Noonan, Wallace Shawn, Karen Young",1995
865,Small Faces,Drama,tt0114474,7.1,1298,0,108,R,Drama,Gillies MacKinnon,"Iain Robertson, Joe McFadden, Steven Duffy, Laura Fraser",1995
866,Bound,"Crime, Drama, Romance, Thriller",tt0115736,7.4,46477,61,109,R,"Crime, Romance, Thriller","Lana Wachowski, Lilly Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P Ryan",1996
867,Carpool,"Comedy, Crime",tt0115836,4.9,3725,15,89,PG,Comedy,Arthur Hiller,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger",1996
868,Death in Brunswick,Comedy,tt0101692,6.6,926,0,109,R,"Comedy, Crime, Thriller",John Ruane,"Sam Neill, Zoe Carides, John Clarke, Yvonne Lawley",1991
869,Kansas City,Crime,tt0116745,6.3,3961,57,116,R,"Crime, Drama, Music, Thriller",Robert Altman,"Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy",1996
870,Gone Fishin',Comedy,tt0119214,4.7,8770,0,94,PG,"Comedy, Crime",Christopher Cain,"Joe Pesci, Danny Glover, Rosanna Arquette, Lynn Whitfield",1997
871,Lover's Knot,Comedy,tt0116934,4.8,186,0,82,R,"Comedy, Romance",Peter Shaner,"Billy Campbell, Jennifer Grey, Tim Curry, Adam Baldwin",1996
872,Aiqing wansui,Drama,tt0109066,7.5,2906,0,118,R,Drama,Mingliang Tsai,"Chaojung Chen, Kangsheng Lee, KueiMei Yang",1994
873,Shadow of Angels (Schatten der Engel),Drama,tt0075169,7.0,154,0,101,,Drama,Daniel Schmid,"Ingrid Caven, Rainer Werner Fassbinder, Annemarie Duringer, Adrian Hoven",1976
874,Killer: A Journal of Murder,"Crime, Drama",tt0113542,6.4,2043,0,91,R,"Biography, Crime, Drama, Romance, Thriller",Tim Metcalfe,"James Woods, Robert Sean Leonard, Ellen Greene, Cara Buono",1995
875,Nothing to Lose,Drama,tt0110693,6.1,55,0,0,R,"Action, Crime, Drama, Mystery",Izidore K Musallam,"Alexandra Paul, Youssef AbedAlnour, Paul Gleason, Michael V Gazzo",1994
876,Police Story 4: Project S (Chao ji ji hua),Action,tt0106544,6.2,3351,0,104,R,"Action, Comedy, Crime, Thriller",Stanley Tong,"Michelle Yeoh, Rongguang Yu, Emil Chau, Athena Chu",1993
877,Girls Town,Drama,tt0116418,6.2,703,0,90,R,"Comedy, Drama",Jim McKay,"Lili Taylor, Bruklin Harris, Anna Grace, Aunjanue Ellis",1996
878,Bye-Bye,Drama,tt0112607,7.2,214,0,105,,Drama,Karim Dridi,"Sami Bouajila, Nozha Khouadra, Philippe Ambrosini, Ouassini Embarek",1995
879,"Relic, The",Horror,tt0120004,5.7,22197,55,110,R,"Horror, Mystery, Sci-Fi, Thriller",Peter Hyams,"Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore",1997
880,"Island of Dr. Moreau, The","Sci-Fi, Thriller",tt0116654,4.5,28876,0,96,PG-13,"Horror, Sci-Fi, Thriller","John Frankenheimer, Richard Stanley","Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk",1996
881,First Kid,"Children's, Comedy",tt0116311,5.2,9254,0,101,PG,"Family, Comedy",David Mickey Evans,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",1996
882,"Trigger Effect, The","Drama, Thriller",tt0117965,5.7,5533,66,94,R,"Drama, Thriller",David Koepp,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T Jones",1996
884,Sweet Nothing,Drama,tt0114592,5.9,437,0,89,R,Drama,Gary Winick,"Michael Imperioli, Mira Sorvino, Joyce Phillips, Paul Calderon",1995
885,Bogus,"Children's, Drama, Fantasy",tt0115725,5.3,5673,0,110,PG,"Comedy, Family, Fantasy",Norman Jewison,"Whoopi Goldberg, Gerard Depardieu, Haley Joel Osment, Andrea Martin",1996
886,Bulletproof,Action,tt0115783,5.8,32654,30,84,R,"Action, Comedy, Crime",Ernest R Dickerson,"Damon Wayans, Adam Sandler, James Caan, Jeep Swenson",1996
887,Talk of Angels,Drama,tt0120271,6.1,748,0,96,PG-13,"Drama, Romance, War",Nick Hamm,"Polly Walker, Vincent Perez, Franco Nero, Frances McDormand",1998
888,Land Before Time III: The Time of the Great Giving,"Animation, Children's",tt0113596,5.7,4925,0,71,G,"Animation, Adventure, Family, Musical",Roy Allen Smith,"Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett",1995
889,1-900,Romance,tt0109001,6.3,566,0,87,NOT RATED,"Romance, Drama",Theo van Gogh,"Ariane Schluter, Ad van Kempen",1994
890,Baton Rouge,Thriller,tt0094822,6.5,230,0,90,,"Crime, Mystery, Romance",Rafael Moleon,"Victoria Abril, Carmen Maura, Antonio Banderas, Angel de Andres Lopez",1988
891,Halloween: The Curse of Michael Myers,"Horror, Thriller",tt0113253,4.9,27079,10,87,R,"Horror, Thriller",Joe Chappelle,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan",1995
892,Twelfth Night,"Comedy, Drama, Romance",tt0117991,7.3,5260,0,134,PG,"Comedy, Drama, Romance",Trevor Nunn,"Imogen Stubbs, Steven Mackintosh, Nicholas Farrell, Sidney Livingstone",1996
893,Mother Night,Drama,tt0117093,7.2,4623,0,114,R,"Drama, Romance, War",Keith Gordon,"Nick Nolte, Anthony J Robinow, Michael McGill, Shimon Aviel",1996
894,Liebelei,Romance,tt0024252,7.7,1050,0,88,,"Drama, Romance",Max Ophuls,"Paul Horbiger, Magda Schneider, Luise Ullrich, Gustaf Grundgens",1933
895,Venice/Venice,Drama,tt0105729,6.1,173,0,108,R,Drama,Henry Jaglom,"Henry Jaglom, Nelly Alard, Melissa Leo, Suzanne Bertish",1992
896,Wild Reeds,Drama,tt0111019,7.5,4686,80,110,NOT RATED,Drama,Andre Techine,"Elodie Bouchez, Gael Morel, Stephane Rideau, Frederic Gorny",1994
897,For Whom the Bell Tolls,"Adventure, War",tt0035896,7.0,7466,0,170,Passed,"Adventure, Drama, History, Romance, War",Sam Wood,"Gary Cooper, Ingrid Bergman, Akim Tamiroff, Arturo de Cordova",1943
898,"Philadelphia Story, The","Comedy, Romance",tt0032904,8.0,57268,96,112,NOT RATED,"Comedy, Romance",George Cukor,"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey",1940
899,Singin' in the Rain,"Musical, Romance",tt0045152,8.3,192187,99,103,G,"Comedy, Musical, Romance","Stanley Donen, Gene Kelly","Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen",1952
